subsite_store,shipment_state,total,currency,bill_city,bill_zipcode,bill_country_iso_name,quantity,completed_year,completed_month,completed_day
Klippkungen,shipped,1750.0,SEK,Brunflo,83433,SE,1,2018,10,21
Klippkungen,shipped,504.79,DKK,Skærbæk,6780,DK,1,2018,12,9
Klippkungen,shipped,317.0,NOK,Norheimsund,5600,NO,1,2018,9,29
Klippkungen,shipped,272.0,SEK,Malmö,21741,SE,1,2019,2,19
Klippkungen,shipped,255.19,DKK,Mørke,8543,DK,1,2018,9,29
Klippkungen,shipped,538.0,SEK,Tyringe,28231,SE,1,2019,1,6
Klippkungen,shipped,327.0,SEK,Rättvik,79591,SE,1,2018,9,30
Klippkungen,shipped,605.0,SEK,Skellefteå,93151,SE,1,2018,11,22
Klippkungen,shipped,1002.0,SEK,Kristianstad,29133,SE,1,2018,9,30
Klippkungen,shipped,317.0,NOK,Brønnøysund,8907,NO,1,2018,9,30
Klippkungen,shipped,1381.0,SEK,KATRINEHOLM,64145,SE,1,2018,10,1
Klippkungen,shipped,510.01,DKK,Nyborg,5800,DK,1,2018,10,1
Klippkungen,shipped,337.0,SEK,Mörarp,25356,SE,1,2018,10,1
Klippkungen,shipped,460.07,DKK,Snekkersten,3070,DK,1,2018,11,16
Klippkungen,shipped,326.0,NOK,Egersund,4374,NO,1,2018,10,2
Klippkungen,shipped,689.24,DKK,Aakirkeby,3720,DK,1,2018,10,7
Klippkungen,shipped,200.34,DKK,Brønderslev,9700,DK,1,2018,10,12
Klippkungen,shipped,436.0,SEK,Östhammar,74234,SE,1,2018,10,2
Klippkungen,shipped,570.0,SEK,Kågeröd,26876,SE,1,2018,10,3
Klippkungen,shipped,536.6,DKK,Bedsted thy,7755,DK,1,2018,10,3
Klippkungen,shipped,536.6,DKK,Bedsted thy,7755,DK,2,2018,10,3
Klippkungen,shipped,536.6,DKK,Bedsted thy,7755,DK,1,2018,10,3
Klippkungen,shipped,751.07,DKK,Vanløse,2720,DK,2,2018,10,4
Klippkungen,shipped,983.0,SEK,Göteborg,41744,SE,1,2018,10,5
Klippkungen,shipped,298.8,NOK,Snertingdal,2838,NO,1,2018,10,4
Klippkungen,shipped,874.41,DKK,Viby ,8260,DK,1,2018,10,5
Klippkungen,shipped,874.41,DKK,Viby ,8260,DK,1,2018,10,5
Klippkungen,shipped,2171.55,DKK,Odder,8300,DK,1,2018,10,9
Klippkungen,shipped,522.36,DKK,Silkeborg,8600,DK,3,2019,3,6
Klippkungen,shipped,335.0,SEK,Värnamo,33140,SE,1,2018,10,4
Klippkungen,shipped,332.79,NOK,Lillehammer,2624,NO,1,2018,10,5
Klippkungen,shipped,371.0,NOK,Terråk,7980,NO,1,2018,10,5
Klippkungen,shipped,371.0,NOK,Terråk,7980,NO,1,2018,10,5
Klippkungen,shipped,499.27,DKK,Åkirkeby,3720,DK,1,2018,10,23
Klippkungen,shipped,1146.46,DKK,Viby,8260,DK,2,2019,5,16
Klippkungen,shipped,337.9,NOK,Buvika,7350,NO,1,2018,10,5
Klippkungen,shipped,475.0,SEK,Trångsund,14265,SE,1,2018,10,6
Klippkungen,shipped,295.0,NOK,Rørvik,7900,NO,1,2018,10,6
Klippkungen,shipped,299.39,NOK,Salsbruket,7960,NO,1,2018,10,6
Klippkungen,shipped,267.0,NOK,KJØPSVIK,8590,NO,1,2018,10,7
Klippkungen,shipped,217.0,NOK,Fauske,8206,NO,1,2018,10,7
Klippkungen,shipped,538.2,DKK,"Frederiksberg C, DANMARK",1826,DK,1,2018,10,7
Klippkungen,shipped,294.94,DKK,Frederikssund,3600,DK,1,2018,10,19
Klippkungen,shipped,376.8,NOK,Kjerrgarden,5314,NO,1,2018,10,7
Klippkungen,ready,529.55,DKK,Værløse,3500,DK,1,2018,10,8
Klippkungen,shipped,640.0,SEK,NORRKÖPING,60358,SE,1,2018,10,8
Klippkungen,shipped,308.0,NOK,Arendal,4846,NO,1,2018,10,29
Klippkungen,shipped,24.14,EUR,Hollola Kk,16710,FI,1,2018,10,8
Klippkungen,shipped,37.1,EUR,Palus,29350,FI,1,2018,10,8
Klippkungen,ready,694.8,DKK,Sorø,4180,DK,1,2018,10,8
Klippkungen,shipped,339.0,NOK,Løkken Verk,7332,NO,1,2018,10,8
Klippkungen,shipped,357.0,NOK,STORSTEINNES,9050,NO,1,2018,10,17
Klippkungen,shipped,585.07,DKK,FREDERIKSHAVN ,9900 ,DK,1,2018,11,13
Klippkungen,shipped,1096.8,SEK,Kalmar,39238,SE,2,2018,10,9
Klippkungen,shipped,317.0,SEK,Östervåla,74046,SE,1,2018,10,9
Klippkungen,shipped,525.48,DKK,Fjenneslev,4173,DK,1,2018,10,9
Klippkungen,shipped,1411.0,SEK,Tvååker,43276,SE,1,2019,3,4
Klippkungen,shipped,892.0,SEK,Uppsala,75597,SE,1,2018,10,9
Klippkungen,shipped,522.3,DKK,Nykøbing F,4800,DK,1,2018,10,9
Klippkungen,shipped,370.0,NOK,Øyer,2636,NO,1,2018,10,10
Klippkungen,shipped,552.35,DKK,Ulfborg,6990,DK,1,2018,10,10
Klippkungen,shipped,1531.07,DKK,Døborg,2860,DK,1,2018,10,10
Klippkungen,shipped,610.51,DKK,Søborg ,2860,DK,1,2018,10,23
Klippkungen,shipped,1081.13,DKK,Viborg,8800,DK,1,2018,11,28
Klippkungen,shipped,365.69,DKK,herning ,7400,DK,1,2018,10,10
Klippkungen,shipped,504.72,DKK,Lunderskov,6640,DK,1,2018,12,4
Klippkungen,shipped,287.0,SEK,Dalstorp,51460,SE,1,2018,10,10
Klippkungen,shipped,503.79,DKK,søborg ,2860,DK,1,2019,2,26
Klippkungen,shipped,305.0,SEK,Västerås,72218,SE,1,2018,10,11
Klippkungen,shipped,337.0,SEK,Tierp,81591,SE,1,2018,10,11
Klippkungen,shipped,185.59,EUR,Mäntyharju,52700,FI,1,2018,10,12
Klippkungen,shipped,543.75,DKK,Næstved,4700,DK,1,2018,10,12
Klippkungen,shipped,495.0,SEK,Tollarp,29833,SE,1,2018,10,13
Klippkungen,shipped,1550.0,SEK,Hedesunda,81895,SE,1,2018,11,18
Klippkungen,shipped,1022.34,DKK,Otterup,5450,DK,1,2018,10,15
Klippkungen,shipped,513.55,DKK,Rønne,3700,DK,1,2018,10,27
Klippkungen,ready,4230.0,SEK,STOCKHOLM,11443,SE,1,2018,10,15
Klippkungen,shipped,347.9,NOK,Snertingdal,2838,NO,1,2018,11,30
Klippkungen,shipped,904.0,SEK,TÄBY,18353,SE,1,2018,10,24
Klippkungen,shipped,340.0,NOK,Kristiansand S,4623,NO,1,2018,11,23
Klippkungen,shipped,2124.9,SEK,Stockholm,11135,SE,1,2019,4,9
Klippkungen,shipped,2124.9,SEK,Stockholm,11135,SE,1,2019,4,9
Klippkungen,shipped,405.0,SEK,Åtvidaberg,59732,SE,1,2019,1,21
Klippkungen,shipped,704.0,SEK,Karlshamn,37441,SE,1,2019,1,24
Klippkungen,shipped,668.0,SEK,KARLSTAD,65350,SE,1,2018,10,23
Klippkungen,shipped,377.0,NOK,Fetsund,1900,NO,1,2018,10,18
Klippkungen,shipped,364.0,NOK,Leikanger,6863,NO,1,2018,10,18
Klippkungen,shipped,330.0,NOK,Farsund,4550,NO,1,2018,10,20
Klippkungen,shipped,346.0,NOK,Byglandsfjord,4741,NO,1,2018,11,2
Klippkungen,shipped,347.0,NOK,STAVANGER,4025,NO,1,2018,10,21
Klippkungen,shipped,371.0,NOK,Trondheim,7024,NO,1,2018,10,22
Klippkungen,shipped,392.0,NOK,Kristiansund N,6511,NO,1,2018,10,22
Klippkungen,shipped,803.0,SEK,Rönnäng,47141,SE,1,2018,12,8
Klippkungen,ready,970.0,SEK,Karlstad,65350,SE,1,2018,11,15
Klippkungen,shipped,406.0,SEK,Umeå,90642,SE,1,2018,11,1
Klippkungen,shipped,406.0,SEK,Umeå,90642,SE,1,2018,11,1
Klippkungen,shipped,764.0,SEK,Burseryd,33377,SE,1,2019,6,1
Klippkungen,shipped,198.0,SEK,Storvreta,74341,SE,1,2018,10,23
Klippkungen,shipped,307.0,SEK,Henån,47395,SE,1,2018,10,24
Klippkungen,shipped,605.0,SEK,KUNGSBACKA,43434,SE,1,2018,10,24
Klippkungen,shipped,1419.3,SEK,Enviken,79026,SE,1,2018,10,25
Klippkungen,shipped,1083.0,SEK,Tärnaby,92064,SE,1,2019,4,24
Klippkungen,shipped,1083.0,SEK,Tärnaby,92064,SE,1,2019,4,24
Klippkungen,shipped,1083.0,SEK,Tärnaby,92064,SE,1,2019,4,24
Klippkungen,shipped,731.13,DKK,Slagelse,4200,DK,1,2018,10,25
Klippkungen,shipped,350.0,NOK,Terråk,7980,NO,1,2019,11,15
Klippkungen,shipped,366.0,NOK,Smøla,6570,NO,1,2018,10,27
Klippkungen,shipped,1268.61,DKK,Skævinge,3320,DK,1,2018,10,28
Klippkungen,shipped,326.0,NOK,Tretten,2635,NO,1,2018,10,29
Klippkungen,shipped,343.0,NOK,Misje,5366,NO,1,2018,10,29
Klippkungen,shipped,326.0,NOK,Filtvet,3480,NO,1,2018,10,29
Klippkungen,shipped,328.0,NOK,Haugesund,5518,NO,1,2018,10,29
Klippkungen,ready,390.0,NOK,Harstad,9406,NO,1,2018,11,17
Klippkungen,shipped,466.9,SEK,Hagfors,68392,SE,1,2018,10,29
Klippkungen,shipped,1074.0,DKK,Jyderup,4450 ,DK,1,2020,1,31
Klippkungen,shipped,347.0,NOK,Leknes,8370,NO,1,2018,10,29
Klippkungen,shipped,2603.0,SEK,Grängesberg,77250,SE,1,2018,10,30
Klippkungen,shipped,371.0,NOK,Oslo,0495,NO,1,2018,11,2
Klippkungen,shipped,813.0,SEK,Lugnvik,87275,SE,1,2018,10,31
Klippkungen,shipped,1154.32,DKK,Engesvang,7442,DK,1,2018,12,7
Klippkungen,shipped,347.0,SEK,Göteborg,41841,SE,1,2018,11,17
Klippkungen,shipped,559.16,DKK,Jægerspris,3630,DK,1,2019,2,2
Klippkungen,shipped,854.0,SEK,Gullspång,54791,SE,1,2018,11,27
Klippkungen,shipped,514.0,SEK,Arvika,67133,SE,1,2019,1,23
Klippkungen,shipped,128.0,SEK,Ljungby,34140,SE,1,2019,10,10
Klippkungen,ready,536.0,SEK,Alnö,86591,SE,1,2019,1,27
Klippkungen,shipped,806.1,DKK,Stenløse,3660,DK,1,2018,11,7
Klippkungen,shipped,806.1,DKK,Stenløse,3660,DK,1,2018,11,7
Klippkungen,shipped,476.0,SEK,Holmsund,91331,SE,1,2018,11,8
Klippkungen,shipped,1062.24,DKK,Esbjerg,6700,DK,1,2019,9,30
Klippkungen,shipped,317.0,SEK,Huskvarna,56132,SE,1,2018,11,8
Klippkungen,shipped,1128.88,DKK,sindal,9870,DK,1,2018,11,26
Klippkungen,shipped,567.61,DKK,Kirkehørup,6470,DK,1,2018,11,9
Klippkungen,shipped,3386.01,SEK,Nödinge,44931,SE,1,2018,11,10
Klippkungen,shipped,546.01,DKK,Fjerritslev,9690,DK,1,2019,3,29
Klippkungen,shipped,496.0,SEK,Rimforsa,59046,SE,1,2018,11,12
Klippkungen,shipped,610.37,DKK,Ballerup,2750,DK,1,2018,11,14
Klippkungen,shipped,330.0,SEK,Tibro,54391,SE,1,2019,6,26
Klippkungen,shipped,297.0,SEK,Lödöse,46395,SE,1,2018,11,29
Klippkungen,shipped,743.0,SEK,Rättvik,79591,SE,1,2019,2,14
Klippkungen,shipped,575.0,SEK,Västerås,72593,SE,1,2018,11,15
Klippkungen,shipped,188.0,SEK,VISKAFORS,51535,SE,1,2018,11,23
Klippkungen,shipped,663.0,SEK,Glemmingebro,27175,SE,1,2019,5,23
Klippkungen,shipped,537.42,DKK,Faaborg,5600,DK,1,2018,11,17
Klippkungen,shipped,692.0,SEK,Älmhult,34334,SE,1,2019,8,7
Klippkungen,shipped,382.0,SEK,Tived,69596,SE,1,2018,11,20
Klippkungen,shipped,780.0,SEK,Stockholm,13230,SE,1,2018,11,20
Klippkungen,shipped,606.0,SEK,Saltsjö-Boo,13230,SE,1,2019,2,4
Klippkungen,shipped,503.97,DKK,Helsingør,3000,DK,1,2018,11,20
Klippkungen,shipped,400.0,NOK,Vestfossen,3320,NO,1,2019,10,10
Klippkungen,shipped,225.0,SEK,Åby,61691,SE,1,2019,10,10
Klippkungen,shipped,253.0,SEK,Kungsgården,81293,SE,1,2018,11,21
Klippkungen,shipped,385.0,SEK,Luleå,97452,SE,1,2018,11,24
Klippkungen,shipped,1470.75,DKK,Veflinge,5474,DK,1,2018,11,22
Klippkungen,shipped,1624.77,DKK,Veflinge,5474,DK,2,2019,2,7
Klippkungen,shipped,466.0,SEK,Skellefteå,93155,SE,1,2019,11,27
Klippkungen,shipped,276.0,SEK,Viskafors,51535,SE,1,2019,4,2
Klippkungen,shipped,530.0,SEK,Tallåsen,82795,SE,1,2019,2,7
Klippkungen,shipped,242.0,SEK,Kalmar,39235,SE,1,2018,11,23
Klippkungen,shipped,376.0,NOK,Finnsnes,9309,NO,2,2018,11,26
Klippkungen,shipped,324.0,NOK,Marnardal,4534,NO,1,2018,11,25
Klippkungen,shipped,356.0,NOK,Kolvereid,7970,NO,1,2018,11,26
Klippkungen,shipped,814.0,SEK,Stockholm,13230,SE,1,2018,12,6
Klippkungen,shipped,814.0,SEK,Stockholm,13230,SE,2,2018,12,6
Klippkungen,shipped,327.0,SEK,Piteå,94142,SE,2,2018,11,27
Klippkungen,shipped,337.0,SEK,Hörnefors,90571,SE,1,2020,1,19
Klippkungen,shipped,168.0,NOK,Norheimsund,5600,NO,1,2018,11,29
Klippkungen,shipped,338.0,NOK,Snertingdal,2838,NO,2,2018,12,13
Klippkungen,shipped,507.98,DKK,Greve,2670,DK,1,2018,12,8
Klippkungen,shipped,366.0,NOK,Førresfjorden,5563,NO,1,2019,11,10
Klippkungen,shipped,791.0,DKK,Hundested,3390,DK,1,2018,12,2
Klippkungen,shipped,560.45,DKK,Vordingborg/Danmark,4760,DK,2,2018,12,4
Klippkungen,shipped,325.0,SEK,Gustavsberg,13436,SE,1,2019,3,18
Klippkungen,shipped,819.95,DKK,Hvidovre,2650,DK,1,2019,6,2
Klippkungen,shipped,871.82,DKK,Tårs,9830,DK,1,2019,5,18
Klippkungen,shipped,871.82,DKK,Tårs,9830,DK,1,2019,5,18
Klippkungen,shipped,519.1,DKK,eskilstrup,4863,DK,1,2018,12,6
Klippkungen,shipped,376.0,NOK,Tromsdalen,9021,NO,1,2018,12,7
Klippkungen,shipped,262.0,NOK,Vuku,7660,NO,1,2018,12,8
Klippkungen,shipped,326.0,NOK,Flateby,1911,NO,1,2018,12,9
Klippkungen,shipped,401.0,NOK,Flatanger,7770,NO,1,2019,7,9
Klippkungen,shipped,376.25,DKK,Svinninge,4520,DK,1,2018,12,9
Klippkungen,shipped,588.18,DKK,Kbh s,2300,DK,1,2018,12,9
Klippkungen,shipped,545.41,DKK,Svinninge,4520,DK,1,2019,2,6
Klippkungen,shipped,361.0,NOK,Grimstad,4876,NO,1,2019,1,10
Klippkungen,shipped,1044.0,SEK,Simrishamn,27295,SE,1,2018,12,11
Klippkungen,shipped,168.0,NOK,Salsbruket,7960,NO,1,2018,12,11
Klippkungen,shipped,317.0,NOK,Rygge,1580,NO,1,2018,12,13
Klippkungen,shipped,338.0,NOK,Egersund,4374,NO,1,2018,12,13
Klippkungen,shipped,336.0,NOK,Dyrvik,7270,NO,1,2018,12,13
Klippkungen,shipped,651.0,SEK,Malmö,21762,SE,1,2019,11,29
Klippkungen,shipped,537.5,DKK,Karup,7470,DK,1,2018,12,17
Klippkungen,shipped,336.77,DKK,Vinderup,7830,DK,1,2019,4,15
Klippkungen,shipped,1102.0,SEK,Fjugesta,71631,SE,1,2018,12,29
Klippkungen,shipped,616.1,DKK,Vordingborg,4760,DK,1,2019,1,3
Klippkungen,shipped,2001.86,DKK,Taastrup,2630,DK,1,2019,1,30
Klippkungen,shipped,1563.05,DKK,skibby,4050,DK,1,2019,2,3
Klippkungen,shipped,389.9,NOK,gjøvik,2838,NO,1,2019,1,6
Klippkungen,shipped,557.0,SEK,Kungsör,73634,SE,1,2019,4,12
Klippkungen,shipped,620.0,SEK,Täby,18770,SE,1,2019,1,6
Klippkungen,shipped,714.0,SEK,Dalby,24756,SE,1,2019,5,11
Klippkungen,shipped,1391.0,SEK,Saltsjö-Boo,13237,SE,1,2019,1,8
Klippkungen,shipped,783.0,SEK,Vikmanshyttan,77670,SE,1,2019,2,5
Klippkungen,shipped,1070.9,SEK,Söderköping,61431,SE,1,2019,1,30
Klippkungen,shipped,1070.9,SEK,Söderköping,61431,SE,1,2019,1,30
Klippkungen,shipped,9213.8,SEK,HÄRNÖSAND,87160,SE,1,2019,4,28
Klippkungen,shipped,366.0,NOK,Leknes,8370,NO,1,2019,2,23
Klippkungen,shipped,2802.0,SEK,Solna,16974,SE,8,2019,1,15
Klippkungen,shipped,394.0,NOK,Svolvær,8300,NO,1,2019,10,1
Klippkungen,shipped,66.2,EUR,Vaasa,65350,FI,1,2019,1,30
Klippkungen,shipped,400.9,NOK,Oslo,1165,NO,1,2019,5,7
Godisgruvan,shipped,307.0,SEK,Djurhamn,13973,SE,1,2019,1,16
Klippkungen,shipped,436.0,SEK,Gällö,84394,SE,1,2019,1,16
Klippkungen,shipped,658.29,DKK,Nexø,3730,DK,1,2019,1,18
Klippkungen,shipped,681.62,DKK,kolind,8560,DK,1,2019,1,18
Klippkungen,shipped,681.62,DKK,kolind,8560,DK,1,2019,1,18
Klippkungen,shipped,6895.0,SEK,Näsåker,88030,SE,1,2019,10,25
Klippkungen,shipped,852.0,SEK,Åkersberga,18435,SE,1,2019,1,19
Klippkungen,shipped,827.87,DKK,Herlev,2730,DK,1,2019,1,19
Klippkungen,shipped,1112.05,DKK,snekkersten,3070,DK,1,2019,5,17
Klippkungen,shipped,304.22,DKK,Haslev,4690,DK,1,2019,7,4
Klippkungen,shipped,973.52,DKK,Vanløse,2720,DK,1,2019,5,13
Klippkungen,shipped,317.0,SEK,Ingatorp,57031,SE,1,2019,2,4
Klippkungen,shipped,797.69,DKK,Herlev ,2730,DK,1,2019,3,1
Klippkungen,shipped,247.24,DKK,Gentofte,2820,DK,2,2019,1,23
Klippkungen,shipped,1103.9,SEK,Kolmården,61893,SE,1,2019,1,22
Klippkungen,shipped,399.0,NOK,Gullaug,3427,NO,1,2019,2,14
Klippkungen,shipped,316.0,NOK,Oslo,0685,NO,1,2019,3,13
Klippkungen,shipped,1150.0,SEK,Järnforsen,57081,SE,1,2019,1,26
Klippkungen,shipped,572.0,SEK,Lund,22657,SE,1,2019,7,13
Klippkungen,shipped,1171.9,SEK,Värnamo,33131,SE,1,2019,8,7
Klippkungen,shipped,349.0,NOK,Kristiansand S,4622,NO,1,2019,1,29
Klippkungen,shipped,336.0,NOK,Nesttun,5228,NO,1,2019,1,29
Klippkungen,shipped,401.0,NOK,Vinjeøra,7203,NO,1,2019,3,16
Klippkungen,shipped,168.0,SEK,Stockholm,11825,SE,1,2019,1,30
Klippkungen,shipped,516.0,SEK,Lerberget,26352,SE,1,2019,1,31
Klippkungen,shipped,394.0,SEK,Svärdsjö,79023,SE,1,2019,3,30
Klippkungen,shipped,376.0,NOK,Folldal,2580,NO,1,2019,1,31
Godisgruvan,shipped,723.9,SEK,Storuman,92332,SE,1,2019,2,1
Klippkungen,shipped,659.05,DKK,Thorsø,8881,DK,1,2019,2,2
Klippkungen,shipped,925.35,DKK,Thorsø,8881,DK,3,2019,5,3
Klippkungen,shipped,663.8,DKK,hobro,9500,DK,1,2019,2,3
Klippkungen,shipped,399.9,SEK,Olofstorp,42471,SE,1,2019,2,5
Klippkungen,shipped,559.58,DKK,Hundested,3390,DK,1,2019,2,4
Klippkungen,shipped,2177.0,SEK,Strängnäs,64550,SE,1,2019,10,13
Klippkungen,shipped,504.0,SEK,Norrköping,60376,SE,1,2020,1,13
Klippkungen,shipped,664.0,SEK,Djurhamn,13902,SE,1,2019,2,5
Klippkungen,shipped,327.0,SEK,Vargön,46834,SE,1,2019,2,22
Klippkungen,shipped,500.0,SEK,Avesta,77492,SE,1,2019,2,7
Klippkungen,shipped,337.0,SEK,Partille,43336,SE,1,2019,2,5
Klippkungen,shipped,317.0,SEK,Skogås,14234,SE,1,2019,2,15
Klippkungen,shipped,991.0,SEK,Skövde,54134,SE,1,2019,2,6
Klippkungen,shipped,1750.0,SEK,Torpshammar,84013,SE,1,2019,2,6
Klippkungen,shipped,863.0,SEK,Åsele,91931,SE,1,2019,6,25
Klippkungen,shipped,863.0,SEK,Åsele,91931,SE,1,2019,6,25
Klippkungen,shipped,433.0,SEK,Stjärnsund,77674,SE,1,2019,2,7
Klippkungen,shipped,286.0,SEK,Växjö,35252,SE,1,2019,2,7
Godisgruvan,shipped,427.0,SEK,Ronneby,37232,SE,1,2019,2,7
Klippkungen,shipped,374.8,SEK,Täby,18762,SE,1,2019,10,10
Klippkungen,shipped,475.0,SEK,Vännäs,91133,SE,1,2019,2,7
Klippkungen,shipped,287.0,SEK,Ånäset,91534,SE,1,2019,2,8
Klippkungen,shipped,277.0,SEK,Mölndal,43168,SE,1,2019,2,8
Klippkungen,shipped,2487.0,SEK,Kristinehamn,68195,SE,1,2019,2,8
Klippkungen,shipped,2487.0,SEK,Kristinehamn,68195,SE,1,2019,2,8
Klippkungen,shipped,545.0,SEK,Falköping,52131,SE,1,2019,2,8
Klippkungen,shipped,1044.0,SEK,Bastuträsk,93061,SE,1,2019,2,8
Klippkungen,shipped,378.0,SEK,Vallentuna,18632,SE,1,2019,2,23
Klippkungen,shipped,560.11,DKK,hammel,8450,DK,3,2019,3,21
Klippkungen,shipped,1247.0,SEK,Saltsjö-Boo,13230,SE,1,2019,3,30
Klippkungen,shipped,348.0,NOK,Buvika,7350,NO,1,2019,2,11
Klippkungen,shipped,455.0,SEK,Johanneshov,12155,SE,1,2019,2,14
Klippkungen,shipped,381.0,NOK,gjøvik,2838,NO,2,2019,3,20
Klippkungen,shipped,809.9,SEK,Torup,31441,SE,1,2019,3,14
Klippkungen,shipped,416.0,SEK,Grevie,26972,SE,1,2019,3,2
Klippkungen,shipped,287.0,SEK,Tyresö,13547,SE,1,2019,3,1
Klippkungen,shipped,840.0,SEK,Hässleholm,28148,SE,1,2019,11,15
Klippkungen,shipped,663.0,SEK,Mörarp,25355,SE,1,2019,8,16
Klippkungen,ready,515.0,SEK,Åsele,91932,SE,1,2020,2,2
Klippkungen,shipped,398.0,SEK,Skärholmen,12744,SE,1,2019,10,10
Klippkungen,shipped,398.0,SEK,Skärholmen,12744,SE,1,2019,10,10
Klippkungen,shipped,546.0,SEK,Järnforsen,57081,SE,1,2019,4,25
Klippkungen,shipped,453.0,SEK,Östersund,83152,SE,1,2019,3,19
Klippkungen,shipped,852.0,SEK,Värmdö,13930,SE,1,2019,2,21
Klippkungen,shipped,501.0,SEK,Stjärnhov,64696,SE,1,2019,3,19
Klippkungen,shipped,825.4,DKK,Hillerød,3400,DK,1,2019,2,22
Klippkungen,shipped,340.45,SEK,Ingatorp,57031,SE,1,2019,4,2
Klippkungen,shipped,428.55,DKK,Odense NØ,5240,DK,1,2019,2,23
Klippkungen,shipped,327.0,NOK,Norheimsund,5600,NO,1,2019,3,1
Klippkungen,shipped,307.0,NOK,Engavågen,8170,NO,1,2019,3,10
Klippkungen,shipped,356.0,NOK,Ålesund,6006,NO,1,2019,2,24
Klippkungen,shipped,345.0,NOK,Budalen,7298,NO,1,2019,3,18
Klippkungen,shipped,394.0,NOK,Hammerfest,9601,NO,1,2019,2,27
Klippkungen,shipped,994.0,SEK,Sölvesborg,29493,SE,1,2019,5,11
Klippkungen,ready,337.0,SEK,Norra Sorunda,13794,SE,1,2019,2,28
Klippkungen,shipped,496.0,SEK,Södertälje,15243,SE,1,2019,3,1
Klippkungen,shipped,252.25,DKK,Saeby,9300,DK,1,2019,3,2
Klippkungen,shipped,426.0,SEK,Sorunda,14897,SE,1,2019,3,14
Klippkungen,shipped,2149.0,SEK,Munkedal,45593,SE,1,2019,3,11
Klippkungen,shipped,388.0,NOK,Midsund,6475,NO,1,2019,3,17
Klippkungen,shipped,513.97,DKK,Silkeborg,8600,DK,3,2019,7,18
Klippkungen,shipped,286.0,NOK,Verdal,7654,NO,1,2019,3,13
Klippkungen,shipped,386.0,SEK,Upplands Väsby,19438,SE,1,2019,10,10
Klippkungen,shipped,1006.0,SEK,Piteå,94136,SE,1,2019,6,10
Klippkungen,shipped,753.35,DKK,Nakskov,4900,DK,2,2019,3,7
Klippkungen,shipped,678.9,DKK,Nykøbing M ,7900,DK,1,2019,3,9
Godisgruvan,shipped,1135.9,SEK,Vaggeryd,56730,SE,1,2019,3,10
Klippkungen,shipped,386.0,NOK,Brønnøysund,8904,NO,1,2019,3,31
Klippkungen,shipped,401.0,NOK,Stokmarknes,8450,NO,1,2019,5,2
Klippkungen,shipped,532.0,SEK,Tyringe,28234,SE,1,2019,9,26
Klippkungen,shipped,1134.0,DKK,Hirtshals,9850,DK,1,2019,5,12
Klippkungen,shipped,287.0,SEK,Sollentuna,19143,SE,1,2019,3,13
Klippkungen,shipped,397.0,NOK,Lesja,2665,NO,1,2019,4,3
Klippkungen,shipped,515.0,SEK,Gullbrandstorp,30564,SE,2,2019,5,22
Klippkungen,shipped,284.0,SEK,Lysekil,45337,SE,1,2019,3,15
Klippkungen,shipped,1042.87,DKK,Farsø,9640,DK,1,2019,7,22
Klippkungen,shipped,317.0,NOK,Løkken Verk,7332,NO,1,2019,3,30
Klippkungen,shipped,22.2,EUR,Helsinki,00620,FI,1,2019,3,18
Klippkungen,shipped,387.0,SEK,Östersund,83152,SE,1,2019,5,7
Klippkungen,shipped,327.0,SEK,Gävle,80628,SE,1,2019,5,13
Klippkungen,shipped,178.0,SEK,Älmhult,34332,SE,1,2019,3,19
Klippkungen,shipped,536.0,SEK,Lidköping,53157,SE,1,2019,9,24
Klippkungen,shipped,1151.0,SEK,Rönninge,14432,SE,1,2019,5,11
Klippkungen,shipped,686.0,SEK,Bastuträsk,93061,SE,1,2019,3,20
Klippkungen,shipped,394.0,NOK,Melhus,7224,NO,1,2019,5,6
Klippkungen,shipped,526.0,SEK,Falköping,52194,SE,1,2019,4,16
Klippkungen,shipped,320.0,NOK,Alta,9517,NO,1,2019,3,22
Klippkungen,shipped,391.0,NOK,Fåberg,2625,NO,1,2019,3,23
Klippkungen,shipped,328.0,NOK,Randaberg,4071,NO,1,2019,3,24
Klippkungen,shipped,217.0,NOK,Linesøya,7176,NO,1,2019,8,7
Klippkungen,shipped,711.0,SEK,Upplands Väsby,19471,SE,1,2019,3,25
Klippkungen,shipped,465.0,SEK,Bräcke,84393,SE,1,2019,3,27
Klippkungen,shipped,402.0,NOK,Sætre,3475,NO,1,2019,3,25
Klippkungen,shipped,389.0,SEK,Säffle,66142,SE,1,2019,11,18
Klippkungen,shipped,336.0,SEK,Nora,71330,SE,1,2019,3,27
Klippkungen,shipped,364.0,NOK,Rygge,1580,NO,1,2019,9,6
Klippkungen,shipped,1148.73,DKK,Præstbro,9330,DK,1,2019,3,28
Klippkungen,shipped,734.06,DKK,Stokkemarke,4952,DK,1,2019,3,28
Klippkungen,shipped,485.0,SEK,Trollhättan,46153,SE,1,2019,4,14
Klippkungen,shipped,542.98,DKK,Helsingør,3000,DK,1,2019,10,28
Klippkungen,shipped,1995.22,DKK,København N,2200,DK,1,2019,3,29
Klippkungen,shipped,355.0,NOK,Salsbruket,7960,NO,1,2019,3,30
Klippkungen,shipped,1163.0,SEK,Stockholm,11728,SE,1,2019,7,7
Klippkungen,shipped,401.0,NOK,His,4817,NO,2,2019,3,30
Klippkungen,shipped,675.0,SEK,Malmberget,98336,SE,1,2019,3,31
